"","entrez_id","symbol","n_exons","length","source","Symbol"
"81061","81061","OR11H1",1,981,"IGIS","OR11H1"
"81099","81099","OR4F17",4,2073,"IGIS","OR4F17"
"811","811","CALR",9,1911,"IGIS","CALR"
"8110","8110","DPF3",44,17567,"IGIS","DPF3"
"8111","8111","GPR68",9,3814,"IGIS","GPR68"
"81127","81127","OR4K15",1,1047,"IGIS","OR4K15"
"8115","8115","TCL1A",13,4407,"IGIS","TCL1A"
"81168","81168","OR8J3",1,948,"IGIS","OR8J3"
"8120","8120","AP3B2",30,4058,"IGIS","AP3B2"
"8123","8123","PWAR5",1,3373,"IGIS","PWAR5"
"8125","8125","ANP32A",8,2672,"IGIS","ANP32A"
"8128","8128","ST8SIA2",6,5626,"IGIS","ST8SIA2"
"81282","81282","OR51G2",1,945,"IGIS","OR51G2"
"81285","81285","OR51E2",2,2785,"IGIS","OR51E2"
"813","813","CALU",16,15888,"IGIS","CALU"
"81300","81300","OR4P4",1,939,"IGIS","OR4P4"
"81309","81309","OR4C15",1,1113,"IGIS","OR4C15"
"8131","8131","NPRL3",20,4644,"IGIS","NPRL3"
"81318","81318","OR4A5",1,1071,"IGIS","OR4A5"
"81327","81327","OR4A16",1,987,"IGIS","OR4A16"
"81328","81328","OR4A15",1,1035,"IGIS","OR4A15"
"81341","81341","OR10W1",1,1469,"IGIS","OR10W1"
"81343","81343","OR10V2P",1,770,"IGIS","OR10V2P"
"8139","8139","GAN",11,4544,"IGIS","GAN"
"81392","81392","OR2AE1",1,972,"IGIS","OR2AE1"
"81399","81399","OR4F16",1,939,"IGIS","OR4F16"
"814","814","CAMK4",11,2242,"IGIS","CAMK4"
"8140","8140","SLC7A5",13,4679,"IGIS","SLC7A5"
"81442","81442","OR6N2",1,954,"IGIS","OR6N2"
"81448","81448","OR6K2",1,975,"IGIS","OR6K2"
"81466","81466","OR2L5",1,939,"IGIS","OR2L5"
"81469","81469","OR2G3",1,930,"IGIS","OR2G3"
"81470","81470","OR2G2",1,954,"IGIS","OR2G2"
"81472","81472","OR2C3",2,2742,"IGIS","OR2C3"
"8148","8148","TAF15",17,2267,"IGIS","TAF15"
"81488","81488","POLR2M",5,4481,"IGIS","POLR2M"
"81490","81490","PTDSS2",50,8755,"IGIS","PTDSS2"
"81491","81491","GPR63",6,11902,"IGIS","GPR63"
"81492","81492","RSPH6A",6,2484,"IGIS","RSPH6A"
"81493","81493","SYNC",6,5448,"IGIS","SYNC"
"81494","81494","CFHR5",10,2829,"IGIS","CFHR5"
"815","815","CAMK2A",19,4904,"IGIS","CAMK2A"
"81501","81501","DCSTAMP",8,3579,"IGIS","DCSTAMP"
"81502","81502","HM13",28,5793,"IGIS","HM13"
"8153","8153","RND2",6,4197,"IGIS","RND2"
"81532","81532","MOB2",5,1686,"IGIS","MOB2"
"81533","81533","ITFG1",18,2234,"IGIS","ITFG1"
"81537","81537","SGPP1",4,4090,"IGIS","SGPP1"
"81539","81539","SLC38A1",22,10536,"IGIS","SLC38A1"
"81542","81542","TMX1",8,4104,"IGIS","TMX1"
"81543","81543","LRRC3",2,2505,"IGIS","LRRC3"
"81544","81544","GDPD5",22,5613,"IGIS","GDPD5"
"81545","81545","FBXO38",26,5658,"IGIS","FBXO38"
"81550","81550","TDRD3",92,18088,"IGIS","TDRD3"
"81551","81551","STMN4",30,10176,"IGIS","STMN4"
"81552","81552","VOPP1",9,5774,"IGIS","VOPP1"
"81553","81553","FAM49A",14,4963,"IGIS","FAM49A"
"81554","81554","WBSCR16",13,3583,"IGIS","WBSCR16"
"81555","81555","YIPF5",8,3806,"IGIS","YIPF5"
"81556","81556","VWA9",48,9748,"IGIS","VWA9"
"81557","81557","MAGED4B",31,6132,"IGIS","MAGED4B"
"81558","81558","FAM117A",8,2361,"IGIS","FAM117A"
"81559","81559","TRIM11",6,2691,"IGIS","TRIM11"
"81562","81562","LMAN2L",19,5098,"IGIS","LMAN2L"
"81563","81563","C1orf21",6,10308,"IGIS","C1orf21"
"81565","81565","NDEL1",16,6452,"IGIS","NDEL1"
"81566","81566","CSRNP2",14,10920,"IGIS","CSRNP2"
"81567","81567","TXNDC5",12,3646,"IGIS","TXNDC5"
"81569","81569","ACTL8",3,1861,"IGIS","ACTL8"
"81570","81570","CLPB",21,4825,"IGIS","CLPB"
"81571","81571","MIR600HG",1,5984,"IGIS","MIR600HG"
"81572","81572","PDRG1",8,2745,"IGIS","PDRG1"
"81573","81573","ANKRD13C",27,13532,"IGIS","ANKRD13C"
"81575","81575","APOLD1",3,4826,"IGIS","APOLD1"
"81576","81576","CCDC130",17,3416,"IGIS","CCDC130"
"81577","81577","GFOD2",9,10718,"IGIS","GFOD2"
"81578","81578","COL21A1",67,9536,"IGIS","COL21A1"
"81579","81579","PLA2G12A",4,5235,"IGIS","PLA2G12A"
"816","816","CAMK2B",444,85147,"IGIS","CAMK2B"
"81602","81602","CDADC1",26,8953,"IGIS","CDADC1"
"81603","81603","TRIM8",9,4736,"IGIS","TRIM8"
"81605","81605","URM1",12,12298,"IGIS","URM1"
"81606","81606","LBH",3,2938,"IGIS","LBH"
"81607","81607","PVRL4",10,3851,"IGIS","PVRL4"
"81608","81608","FIP1L1",27,4620,"IGIS","FIP1L1"
"81609","81609","SNX27",19,18492,"IGIS","SNX27"
"8161","8161","COIL",7,2634,"IGIS","COIL"
"81610","81610","FAM83D",4,2429,"IGIS","FAM83D"
"81611","81611","ANP32E",24,15391,"IGIS","ANP32E"
"81614","81614","NIPA2",22,6663,"IGIS","NIPA2"
"81615","81615","TMEM163",8,1893,"IGIS","TMEM163"
"81616","81616","ACSBG2",89,16010,"IGIS","ACSBG2"
"81617","81617","CAB39L",16,4458,"IGIS","CAB39L"
"81618","81618","ITM2C",8,2473,"IGIS","ITM2C"
"81619","81619","TSPAN14",16,10799,"IGIS","TSPAN14"
"81620","81620","CDT1",10,2675,"IGIS","CDT1"
"81621","81621","KAZALD1",19,8966,"IGIS","KAZALD1"
"81622","81622","UNC93B1",11,2316,"IGIS","UNC93B1"
"81623","81623","DEFB126",2,471,"IGIS","DEFB126"
"81624","81624","DIAPH3",33,5610,"IGIS","DIAPH3"
"81626","81626","SHCBP1L",10,2365,"IGIS","SHCBP1L"
"81627","81627","TRMT1L",16,4523,"IGIS","TRMT1L"
"81628","81628","TSC22D4",5,2383,"IGIS","TSC22D4"
"81629","81629","TSSK3",2,1317,"IGIS","TSSK3"
"81631","81631","MAP1LC3B",6,3321,"IGIS","MAP1LC3B"
"8165","8165","AKAP1",26,9036,"IGIS","AKAP1"
"81669","81669","CCNL2",48,15022,"IGIS","CCNL2"
"81671","81671","VMP1",12,2176,"IGIS","VMP1"
"81688","81688","C6orf62",7,6423,"IGIS","C6orf62"
"81689","81689","ISCA1",4,2004,"IGIS","ISCA1"
"81691","81691","LOC81691",23,3655,"IGIS","LOC81691"
"81693","81693","AMN",12,1557,"IGIS","AMN"
"81696","81696","OR5V1",1,1048,"IGIS","OR5V1"
"81697","81697","OR2B2",1,1212,"IGIS","OR2B2"
"81698","81698","LINC00597",1,1512,"IGIS","LINC00597"
"817","817","CAMK2D",261,79603,"IGIS","CAMK2D"
"8170","8170","SLC14A2",22,4467,"IGIS","SLC14A2"
"81704","81704","DOCK8",49,7505,"IGIS","DOCK8"
"81706","81706","PPP1R14C",6,3965,"IGIS","PPP1R14C"
"8174","8174","MADCAM1",5,1537,"IGIS","MADCAM1"
"8175","8175","SF3A2",9,1650,"IGIS","SF3A2"
"8178","8178","ELL",12,4027,"IGIS","ELL"
"81786","81786","TRIM7",13,5897,"IGIS","TRIM7"
"81788","81788","NUAK2",10,6097,"IGIS","NUAK2"
"81789","81789","TIGD6",3,4682,"IGIS","TIGD6"
"81790","81790","RNF170",24,13934,"IGIS","RNF170"
"81792","81792","ADAMTS12",24,4955,"IGIS","ADAMTS12"
"81793","81793","TLR10",8,10977,"IGIS","TLR10"
"81794","81794","ADAMTS10",58,9018,"IGIS","ADAMTS10"
"81796","81796","SLCO5A1",22,11909,"IGIS","SLCO5A1"
"81797","81797","OR12D3",1,1869,"IGIS","OR12D3"
"818","818","CAMK2G",488,86047,"IGIS","CAMK2G"
"81831","81831","NETO2",13,6040,"IGIS","NETO2"
"81832","81832","NETO1",58,26207,"IGIS","NETO1"
"81833","81833","SPACA1",14,2993,"IGIS","SPACA1"
"81839","81839","VANGL1",13,11021,"IGIS","VANGL1"
"81844","81844","TRIM56",3,3547,"IGIS","TRIM56"
"81846","81846","SBF2",43,9478,"IGIS","SBF2"
"81847","81847","RNF146",18,8106,"IGIS","RNF146"
"81848","81848","SPRY4",14,27164,"IGIS","SPRY4"
"81849","81849","ST6GALNAC5",7,6846,"IGIS","ST6GALNAC5"
"81850","81850","KRTAP1-3",1,972,"IGIS","KRTAP1-3"
"81851","81851","KRTAP1-1",1,903,"IGIS","KRTAP1-1"
"81853","81853","TMEM14B",12,2674,"IGIS","TMEM14B"
"81854","81854","ZNF205-AS1",4,1307,"IGIS","ZNF205-AS1"
"81855","81855","SFXN3",19,4003,"IGIS","SFXN3"
"81856","81856","ZNF611",11,8809,"IGIS","ZNF611"
"81857","81857","MED25",18,2343,"IGIS","MED25"
"81858","81858","SHARPIN",17,3501,"IGIS","SHARPIN"
"8187","8187","ZNF239",13,5295,"IGIS","ZNF239"
"81870","81870","KRTAP9-9",1,981,"IGIS","KRTAP9-9"
"81871","81871","KRTAP4-6",1,1055,"IGIS","KRTAP4-6"
"81872","81872","KRTAP2-1",1,776,"IGIS","KRTAP2-1"
"81873","81873","ARPC5L",8,3282,"IGIS","ARPC5L"
"81875","81875","ISG20L2",11,6204,"IGIS","ISG20L2"
"81876","81876","RAB1B",6,1955,"IGIS","RAB1B"
"81887","81887","LAS1L",37,8138,"IGIS","LAS1L"
"81888","81888","HYI",16,4297,"IGIS","HYI"
"81889","81889","FAHD1",6,4979,"IGIS","FAHD1"
"8189","8189","SYMPK",56,8612,"IGIS","SYMPK"
"81890","81890","QTRT1",10,1334,"IGIS","QTRT1"
"81892","81892","SLIRP",11,1143,"IGIS","SLIRP"
"81893","81893","SLC7A5P1",1,615,"IGIS","SLC7A5P1"
"81894","81894","SLC25A28",15,7775,"IGIS","SLC25A28"
"819","819","CAMLG",4,2242,"IGIS","CAMLG"
"8190","8190","MIA",6,803,"IGIS","MIA"
"8192","8192","CLPP",6,1151,"IGIS","CLPP"
"81926","81926","ABHD17A",7,3052,"IGIS","ABHD17A"
"81928","81928","CABLES2",10,3785,"IGIS","CABLES2"
"81929","81929","SEH1L",15,5666,"IGIS","SEH1L"
"8193","8193","DPF1",48,9170,"IGIS","DPF1"
"81930","81930","KIF18A",17,3463,"IGIS","KIF18A"
"81931","81931","ZNF93",4,2794,"IGIS","ZNF93"
"81932","81932","HDHD3",8,3820,"IGIS","HDHD3"
"8195","8195","MKKS",12,4760,"IGIS","MKKS"
"820","820","CAMP",4,745,"IGIS","CAMP"
"8200","8200","GDF5",2,2383,"IGIS","GDF5"
"8202","8202","NCOA3",27,8760,"IGIS","NCOA3"
"8204","8204","NRIP1",7,8639,"IGIS","NRIP1"
"8208","8208","CHAF1B",14,2279,"IGIS","CHAF1B"
"8209","8209","C21orf33",12,3229,"IGIS","C21orf33"
"821","821","CANX",16,5074,"IGIS","CANX"
"8214","8214","DGCR6",5,1214,"IGIS","DGCR6"
"8216","8216","LZTR1",21,4315,"IGIS","LZTR1"
"8218","8218","CLTCL1",198,32462,"IGIS","CLTCL1"
"822","822","CAPG",15,2078,"IGIS","CAPG"
"8220","8220","DGCR14",16,7547,"IGIS","DGCR14"
"8224","8224","SYN3",17,5045,"IGIS","SYN3"
"8225","8225","GTPBP6",23,4458,"IGIS","GTPBP6"
"8226","8226","HDHD1",7,2537,"IGIS","HDHD1"
"8227","8227","AKAP17A",11,6484,"IGIS","AKAP17A"
"8228","8228","PNPLA4",9,2996,"IGIS","PNPLA4"
"823","823","CAPN1",46,6481,"IGIS","CAPN1"
"8233","8233","ZRSR2",18,2346,"IGIS","ZRSR2"
"8237","8237","USP11",26,3919,"IGIS","USP11"
"8239","8239","USP9X",50,15784,"IGIS","USP9X"
"824","824","CAPN2",22,3727,"IGIS","CAPN2"
"8241","8241","RBM10",31,4607,"IGIS","RBM10"
"8242","8242","KDM5C",34,11565,"IGIS","KDM5C"
"8243","8243","SMC1A",27,10167,"IGIS","SMC1A"
"825","825","CAPN3",26,3662,"IGIS","CAPN3"
"826","826","CAPNS1",17,2836,"IGIS","CAPNS1"
"8260","8260","NAA10",9,1159,"IGIS","NAA10"
"8263","8263","F8A1",1,1702,"IGIS","F8A1"
"8266","8266","UBL4A",4,2382,"IGIS","UBL4A"
"8269","8269","TMEM187",2,1667,"IGIS","TMEM187"
"827","827","CAPN6",13,3595,"IGIS","CAPN6"
"8270","8270","LAGE3",3,949,"IGIS","LAGE3"
"8273","8273","SLC10A3",10,6732,"IGIS","SLC10A3"
"8277","8277","TKTL1",15,3117,"IGIS","TKTL1"
"828","828","CAPS",9,3157,"IGIS","CAPS"
"8284","8284","KDM5D",62,14605,"IGIS","KDM5D"
"8287","8287","USP9Y",46,10040,"IGIS","USP9Y"
"8288","8288","EPX",25,5820,"IGIS","EPX"
"8289","8289","ARID1A",21,8826,"IGIS","ARID1A"
"829","829","CAPZA1",10,2740,"IGIS","CAPZA1"
"8290","8290","HIST3H3",1,481,"IGIS","HIST3H3"
"8291","8291","DYSF",60,8306,"IGIS","DYSF"
"8292","8292","COLQ",18,3366,"IGIS","COLQ"
"8293","8293","SERF1A",4,2297,"IGIS","SERF1A"
"8294","8294","HIST1H4I",1,370,"IGIS","HIST1H4I"
"8295","8295","TRRAP",73,12873,"IGIS","TRRAP"
"830","830","CAPZA2",10,2356,"IGIS","CAPZA2"
"8301","8301","PICALM",301,55349,"IGIS","PICALM"
"8302","8302","KLRC4",4,928,"IGIS","KLRC4"
"8303","8303","SNN",2,3293,"IGIS","SNN"
"8309","8309","ACOX2",20,3177,"IGIS","ACOX2"
"831","831","CAST",728,109293,"IGIS","CAST"
"8310","8310","ACOX3",53,8670,"IGIS","ACOX3"
"8312","8312","AXIN1",17,5900,"IGIS","AXIN1"
"8313","8313","AXIN2",12,4433,"IGIS","AXIN2"
"8314","8314","BAP1",17,3701,"IGIS","BAP1"
"8315","8315","BRAP",13,4325,"IGIS","BRAP"
"8317","8317","CDC7",17,5440,"IGIS","CDC7"
"8318","8318","CDC45",24,2494,"IGIS","CDC45"
"832","832","CAPZB",32,7299,"IGIS","CAPZB"
"8320","8320","EOMES",12,7707,"IGIS","EOMES"
"8321","8321","FZD1",1,4350,"IGIS","FZD1"
"8322","8322","FZD4",2,7394,"IGIS","FZD4"
"8323","8323","FZD6",16,7748,"IGIS","FZD6"
"8324","8324","FZD7",1,3851,"IGIS","FZD7"
"8325","8325","FZD8",1,3186,"IGIS","FZD8"
"83259","83259","PCDH11Y",11,11583,"IGIS","PCDH11Y"
"8326","8326","FZD9",1,2342,"IGIS","FZD9"
"8328","8328","GFI1B",10,2561,"IGIS","GFI1B"
"8329","8329","HIST1H2AI",1,469,"IGIS","HIST1H2AI"
"833","833","CARS",144,17738,"IGIS","CARS"
"8330","8330","HIST1H2AK",1,460,"IGIS","HIST1H2AK"
"8331","8331","HIST1H2AJ",1,439,"IGIS","HIST1H2AJ"
"8332","8332","HIST1H2AL",1,470,"IGIS","HIST1H2AL"
"8334","8334","HIST1H2AC",1,546,"IGIS","HIST1H2AC"
"8335","8335","HIST1H2AB",1,477,"IGIS","HIST1H2AB"
"8336","8336","HIST1H2AM",1,487,"IGIS","HIST1H2AM"
"8337","8337","HIST2H2AA3",1,534,"IGIS","HIST2H2AA3"
"8338","8338","HIST2H2AC",1,437,"IGIS","HIST2H2AC"
"8339","8339","HIST1H2BG",1,445,"IGIS","HIST1H2BG"
"83394","83394","PITPNM3",23,8920,"IGIS","PITPNM3"
"834","834","CASP1",52,7481,"IGIS","CASP1"
"8340","8340","HIST1H2BL",1,453,"IGIS","HIST1H2BL"
"83401","83401","ELOVL3",4,1421,"IGIS","ELOVL3"
"8341","8341","HIST1H2BN",1,449,"IGIS","HIST1H2BN"
"83416","83416","FCRL5",19,7837,"IGIS","FCRL5"
"83417","83417","FCRL4",22,4792,"IGIS","FCRL4"
"8342","8342","HIST1H2BM",1,446,"IGIS","HIST1H2BM"
"8343","8343","HIST1H2BF",1,430,"IGIS","HIST1H2BF"
"83439","83439","TCF7L1",15,3691,"IGIS","TCF7L1"
"8344","8344","HIST1H2BE",1,435,"IGIS","HIST1H2BE"
"83440","83440","ADPGK",21,11258,"IGIS","ADPGK"
"83442","83442","SH3BGRL3",3,1115,"IGIS","SH3BGRL3"
"83443","83443","SF3B5",1,737,"IGIS","SF3B5"
"83444","83444","INO80B",5,1261,"IGIS","INO80B"
"83445","83445","GSG1",16,7316,"IGIS","GSG1"
"83446","83446","CCDC70",2,1154,"IGIS","CCDC70"
"83447","83447","SLC25A31",6,1812,"IGIS","SLC25A31"
"83448","83448","PUS7L",25,10311,"IGIS","PUS7L"
"83449","83449","PMFBP1",49,8226,"IGIS","PMFBP1"
"8345","8345","HIST1H2BH",1,425,"IGIS","HIST1H2BH"
"83450","83450","LRRC48",42,6076,"IGIS","LRRC48"
"83451","83451","ABHD11",27,7032,"IGIS","ABHD11"
"83452","83452","RAB33B",2,3869,"IGIS","RAB33B"
"8346","8346","HIST1H2BI",1,437,"IGIS","HIST1H2BI"
"83460","83460","EMC6",3,1039,"IGIS","EMC6"
"83461","83461","CDCA3",36,11331,"IGIS","CDCA3"
"83463","83463","MXD3",7,3161,"IGIS","MXD3"
"83464","83464","APH1B",6,4193,"IGIS","APH1B"
"83468","83468","GLT8D2",14,3100,"IGIS","GLT8D2"
"8347","8347","HIST1H2BC",1,438,"IGIS","HIST1H2BC"
"83473","83473","KATNAL2",27,5167,"IGIS","KATNAL2"
"83475","83475","DOHH",6,2123,"IGIS","DOHH"
"83478","83478","ARHGAP24",17,6760,"IGIS","ARHGAP24"
"83479","83479","DDX59",12,3765,"IGIS","DDX59"
"8348","8348","HIST1H2BO",1,467,"IGIS","HIST1H2BO"
"83480","83480","PUS3",9,2747,"IGIS","PUS3"
"83481","83481","EPPK1",2,16007,"IGIS","EPPK1"
"83482","83482","SCRT1",2,3779,"IGIS","SCRT1"
"83483","83483","PLVAP",6,2276,"IGIS","PLVAP"
"8349","8349","HIST2H2BE",1,2223,"IGIS","HIST2H2BE"
"835","835","CASP2",33,12272,"IGIS","CASP2"
"8350","8350","HIST1H3A",1,469,"IGIS","HIST1H3A"
"8351","8351","HIST1H3D",2,921,"IGIS","HIST1H3D"
"8352","8352","HIST1H3C",1,459,"IGIS","HIST1H3C"
"8353","8353","HIST1H3E",1,462,"IGIS","HIST1H3E"
"83538","83538","TTC25",24,4287,"IGIS","TTC25"
"83539","83539","CHST9",11,7020,"IGIS","CHST9"
"8354","8354","HIST1H3I",1,477,"IGIS","HIST1H3I"
"83540","83540","NUF2",15,2123,"IGIS","NUF2"
"83541","83541","FAM110A",7,5266,"IGIS","FAM110A"
"83543","83543","AIF1L",15,9984,"IGIS","AIF1L"
"83544","83544","DNAL1",9,8570,"IGIS","DNAL1"
"83546","83546","RTBDN",17,3678,"IGIS","RTBDN"
"83547","83547","RILP",25,5985,"IGIS","RILP"
"83548","83548","COG3",53,10138,"IGIS","COG3"
"83549","83549","UCK1",23,7887,"IGIS","UCK1"
"8355","8355","HIST1H3G",1,467,"IGIS","HIST1H3G"
"83550","83550","GPR101",1,1527,"IGIS","GPR101"
"83551","83551","TAAR8",1,1029,"IGIS","TAAR8"
"83552","83552","MFRP",15,3925,"IGIS","MFRP"
"8356","8356","HIST1H3J",1,478,"IGIS","HIST1H3J"
"8357","8357","HIST1H3H",1,473,"IGIS","HIST1H3H"
"8358","8358","HIST1H3B",1,472,"IGIS","HIST1H3B"
"8359","8359","HIST1H4A",1,372,"IGIS","HIST1H4A"
"83590","83590","TMUB1",4,1898,"IGIS","TMUB1"
"83591","83591","THAP2",3,4840,"IGIS","THAP2"
"83592","83592","AKR1E2",43,8264,"IGIS","AKR1E2"
"83593","83593","RASSF5",8,6609,"IGIS","RASSF5"
"83594","83594","NUDT12",19,7632,"IGIS","NUDT12"
"83595","83595","SOX7",2,3278,"IGIS","SOX7"
"83596","83596","BCL2L12",23,5790,"IGIS","BCL2L12"
"83597","83597","RTP3",2,817,"IGIS","RTP3"
"83598","83598","LRRC2-AS1",3,633,"IGIS","LRRC2-AS1"
"836","836","CASP3",8,2673,"IGIS","CASP3"
"8360","8360","HIST1H4D",1,367,"IGIS","HIST1H4D"
"83604","83604","TMEM47",3,4054,"IGIS","TMEM47"
"83605","83605","CCM2",26,5635,"IGIS","CCM2"
"83606","83606","GUCD1",17,18323,"IGIS","GUCD1"
"83607","83607","AMMECR1L",19,5522,"IGIS","AMMECR1L"
"83608","83608","C18orf21",14,3219,"IGIS","C18orf21"
"8361","8361","HIST1H4F",1,368,"IGIS","HIST1H4F"
"8362","8362","HIST1H4K",1,354,"IGIS","HIST1H4K"
"8363","8363","HIST1H4J",1,356,"IGIS","HIST1H4J"
"83636","83636","C19orf12",11,13630,"IGIS","C19orf12"
"83637","83637","ZMIZ2",45,10830,"IGIS","ZMIZ2"
"83638","83638","C11orf68",3,2966,"IGIS","C11orf68"
"83639","83639","TEX101",11,1819,"IGIS","TEX101"
"8364","8364","HIST1H4C",1,390,"IGIS","HIST1H4C"
"83640","83640","FAM103A1",4,1572,"IGIS","FAM103A1"
"83641","83641","FAM107B",13,5308,"IGIS","FAM107B"
"83642","83642","SELO",9,2315,"IGIS","SELO"
"83643","83643","CCDC3",8,3811,"IGIS","CCDC3"
"83648","83648","FAM167A",6,7637,"IGIS","FAM167A"
"8365","8365","HIST1H4H",1,374,"IGIS","HIST1H4H"
"83650","83650","SLC35G5",1,1201,"IGIS","SLC35G5"
"83655","83655","LINC00208",3,1927,"IGIS","LINC00208"
"83656","83656","C8orf12",7,1222,"IGIS","C8orf12"
"83657","83657","DYNLRB2",8,1238,"IGIS","DYNLRB2"
"83658","83658","DYNLRB1",16,2645,"IGIS","DYNLRB1"
"83659","83659","TEKT1",8,1413,"IGIS","TEKT1"
"8366","8366","HIST1H4B",1,357,"IGIS","HIST1H4B"
"83660","83660","TLN2",72,17703,"IGIS","TLN2"
"83661","83661","MS4A8",7,1353,"IGIS","MS4A8"
"83666","83666","PARP9",17,9213,"IGIS","PARP9"
"83667","83667","SESN2",10,3528,"IGIS","SESN2"
"8367","8367","HIST1H4E",1,377,"IGIS","HIST1H4E"
"8368","8368","HIST1H4L",1,364,"IGIS","HIST1H4L"
"8369","8369","HIST1H4G",1,367,"IGIS","HIST1H4G"
"83690","83690","CRISPLD1",21,7727,"IGIS","CRISPLD1"
"83692","83692","CD99L2",15,4084,"IGIS","CD99L2"
"83693","83693","HSDL1",10,6621,"IGIS","HSDL1"
"83694","83694","RPS6KL1",42,17442,"IGIS","RPS6KL1"
"83695","83695","RHNO1",11,5149,"IGIS","RHNO1"
"83696","83696","TRAPPC9",28,8485,"IGIS","TRAPPC9"
"83697","83697","SLC4A9",152,22896,"IGIS","SLC4A9"
"83698","83698","CALN1",10,10167,"IGIS","CALN1"
"83699","83699","SH3BGRL2",4,4646,"IGIS","SH3BGRL2"
"837","837","CASP4",19,2671,"IGIS","CASP4"
"8370","8370","HIST2H4A",1,396,"IGIS","HIST2H4A"
"83700","83700","JAM3",9,3668,"IGIS","JAM3"
"83706","83706","FERMT3",24,4211,"IGIS","FERMT3"
"83707","83707","TRPT1",23,2919,"IGIS","TRPT1"
"83714","83714","NRIP2",16,6975,"IGIS","NRIP2"
"83715","83715","ESPN",17,4393,"IGIS","ESPN"
"83716","83716","CRISPLD2",17,4997,"IGIS","CRISPLD2"
"83719","83719","YPEL3",7,2375,"IGIS","YPEL3"
"8372","8372","HYAL3",7,2388,"IGIS","HYAL3"
"83723","83723","FAM57B",15,3250,"IGIS","FAM57B"
"83729","83729","INHBE",2,2437,"IGIS","INHBE"
"83732","83732","RIOK1",21,3296,"IGIS","RIOK1"
"83733","83733","SLC25A18",11,2087,"IGIS","SLC25A18"
"83734","83734","ATG10",40,13234,"IGIS","ATG10"
"83737","83737","ITCH",61,10433,"IGIS","ITCH"
"83740","83740","H2AFB3",1,517,"IGIS","H2AFB3"
"83741","83741","TFAP2D",8,2040,"IGIS","TFAP2D"
"83742","83742","MARVELD1",2,3237,"IGIS","MARVELD1"
"83743","83743","GRWD1",7,2456,"IGIS","GRWD1"
"83744","83744","ZNF484",12,7212,"IGIS","ZNF484"
"83746","83746","L3MBTL2",17,3192,"IGIS","L3MBTL2"
"83747","83747","C20orf57",14,3296,"IGIS","C20orf57"
"83752","83752","LONP2",31,11885,"IGIS","LONP2"
"83755","83755","KRTAP4-12",1,1077,"IGIS","KRTAP4-12"
"83756","83756","TAS1R3",8,3439,"IGIS","TAS1R3"
"83758","83758","RBP5",4,940,"IGIS","RBP5"
"83759","83759","RBM4B",13,5692,"IGIS","RBM4B"
"83786","83786","FRMD8",32,11172,"IGIS","FRMD8"
"83787","83787","ARMC10",38,9846,"IGIS","ARMC10"
"8379","8379","MAD1L1",26,3757,"IGIS","MAD1L1"
"83795","83795","KCNK16",8,2254,"IGIS","KCNK16"
"838","838","CASP5",51,7427,"IGIS","CASP5"
"8382","8382","NME5",9,1640,"IGIS","NME5"
"8383","8383","OR1A1",1,930,"IGIS","OR1A1"
"83844","83844","USP26",1,2794,"IGIS","USP26"
"83849","83849","SYT15",69,20510,"IGIS","SYT15"
"83850","83850","ESYT3",67,13992,"IGIS","ESYT3"
"83851","83851","SYT16",13,5706,"IGIS","SYT16"
"83852","83852","SETDB2",62,17390,"IGIS","SETDB2"
"83853","83853","ROPN1L",11,2442,"IGIS","ROPN1L"
"83854","83854","ANGPTL6",8,2636,"IGIS","ANGPTL6"
"83855","83855","KLF16",2,2887,"IGIS","KLF16"
"83856","83856","FSD1L",21,9050,"IGIS","FSD1L"
"83857","83857","TMTC1",27,16971,"IGIS","TMTC1"
"83858","83858","ATAD3B",38,7603,"IGIS","ATAD3B"
"8386","8386","OR1D5",1,939,"IGIS","OR1D5"
"83860","83860","TAF3",7,3298,"IGIS","TAF3"
"83861","83861","RSPH3",19,7058,"IGIS","RSPH3"
"83862","83862","TMEM120A",12,1471,"IGIS","TMEM120A"
"83863","83863","TTTY5",2,1562,"IGIS","TTTY5"
"83864","83864","TTTY9A",5,1637,"IGIS","TTTY9A"
"83866","83866","TTTY11",5,834,"IGIS","TTTY11"
"83867","83867","TTTY12",2,979,"IGIS","TTTY12"
"83868","83868","TTTY13",6,659,"IGIS","TTTY13"
"83869","83869","TTTY14",25,4671,"IGIS","TTTY14"
"8387","8387","OR1E1",1,945,"IGIS","OR1E1"
"83871","83871","RAB34",18,2890,"IGIS","RAB34"
"83872","83872","HMCN1",107,18212,"IGIS","HMCN1"
"83873","83873","GPR61",7,5563,"IGIS","GPR61"
"83874","83874","TBC1D10A",10,2118,"IGIS","TBC1D10A"
"83875","83875","BCO2",16,3599,"IGIS","BCO2"
"83876","83876","MRO",16,6396,"IGIS","MRO"
"83877","83877","TM2D2",11,5700,"IGIS","TM2D2"
"83878","83878","USHBP1",41,8231,"IGIS","USHBP1"
"83879","83879","CDCA7",10,2810,"IGIS","CDCA7"
"8388","8388","OR1E2",1,972,"IGIS","OR1E2"
"83881","83881","MIXL1",3,3579,"IGIS","MIXL1"
"83882","83882","TSPAN10",11,5389,"IGIS","TSPAN10"
"83884","83884","SLC25A2",1,1417,"IGIS","SLC25A2"
"83886","83886","PRSS27",8,2168,"IGIS","PRSS27"
"83887","83887","TTLL2",5,5144,"IGIS","TTLL2"
"83888","83888","FGFBP2",2,1171,"IGIS","FGFBP2"
